2026-01-09 21:49:17.542856 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Release\SessionLogs\tap 2026-01-09 21-49-16.txt'. [3.55 ms]
2026-01-09 21:49:19.748106 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Release\SessionLogs\SessionLog 2026-01-09 21-49-16.txt'. [47.1 ms]
2026-01-09 21:49:19.849085 ; AssemblyData   ; Debug       ; Loaded mscorlib. [400 ns]
2026-01-09 21:49:20.015932 ; CLI            ; Debug       ; Executing CLI action: package \ create
2026-01-09 21:49:20.050628 ; VariableExpander ; Debug       ; Initialized variable expander:
2026-01-09 21:49:20.076719 ; Package        ; Debug       ; Package preprocessing completed. [34.2 ms]
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; Keysight Licensing             - 1.1.1+7a2a1fe3
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; KeysightGPT                    - 0.1.5-alpha
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; OpenTAP                        - 9.28.2+504225fd
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; WPF Controls                   - 9.17.5+6f353459
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; Keysight Fixed License Manager - 1.6.2+d58f8a89
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; Keysight IO Libraries Suite    - 18.4.30319-beta.2.5+a2799c9d
2026-01-09 21:49:20.189682 ; Installation   ; Debug       ; PathWave License Manager       - 7.4.1+efeba870
2026-01-09 21:49:20.271608 ; Resolver       ; Debug       ; Found match for DotNet.Glob, Version=3.0.1.0, Culture=neutral, PublicKeyToken=b68cc888b4f632d1 in C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Release\Dependencies\DotNet.Glob.3.0.1.0\DotNet.Glob.dll
2026-01-09 21:49:21.367079 ; Searcher       ; Debug       ; Ordered 49 assemblies according to references. [976 ms]
2026-01-09 21:49:21.459083 ; AssemblyData   ; Debug       ; Loaded KeysightGPT. [6.23 ms]
2026-01-09 21:49:21.475861 ; Package        ; Warning     ; Found assembly 'Newtonsoft.Json' multiple times: - C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Release\Newtonsoft.Json.dll- C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Release\Dependencies\Newtonsoft.Json.13.0.0.0\Newtonsoft.Json.dll- C:\Users\Rachel\OneDrive\Documents\GitHub\AI-Driven-Test-Plan-Generator(1)\AI-Driven-Test-Plan-Generator\KeysightGPT\bin\Release\Packages\KeysightGPT\Newtonsoft.Json.dll
2026-01-09 21:49:22.056530 ; Package        ; Information ; Satisfying assembly reference to OpenTap by adding dependency on package OpenTAP
2026-01-09 21:49:22.056530 ; Package        ; Information ; Satisfying assembly reference to OpenTap.Plugins.BasicSteps by adding dependency on package OpenTAP
2026-01-09 21:49:22.056530 ; Package        ; Information ; Satisfying assembly reference to System by adding dependency on package OpenTAP
2026-01-09 21:49:22.056530 ; Package        ; Information ; Adding dependency on package 'OpenTAP' version 9.28.2+504225fd
2026-01-09 21:49:22.064512 ; Package        ; Information ; Satisfying assembly reference to Keysight.OpenTap.Wpf by adding dependency on package WPF Controls
2026-01-09 21:49:22.064512 ; Package        ; Information ; Adding dependency on package 'WPF Controls' version 9.17.5+6f353459
2026-01-09 21:49:22.103661 ; Package        ; Debug       ; Using temporary folder at 'C:\Users\Rachel\AppData\Local\Temp\hb0d3oo1.ype'
2026-01-09 21:49:22.112120 ; Package        ; Information ; Updated assembly version info using Mono method. [3.07 ms]
2026-01-09 21:49:22.123513 ; Package        ; Debug       ; Available custom actions for 'create' stage. (2 actions: OpenTap.Package.IncludePackageDependencies, OpenTap.Package.FileHashPackageAction)
2026-01-09 21:49:22.129816 ; Package        ; Information ; Package action IncludePackageDependencies completed [6.35 ms]
2026-01-09 21:49:22.216512 ; Package        ; Information ; Package action FileHashPackageAction completed [86.7 ms]
2026-01-09 21:49:22.216512 ; Package        ; Information ; Creating OpenTAP package.
2026-01-09 21:49:22.229278 ; Package        ; Debug       ; Compressed 'KeysightGPT.dll' [5.94 ms]
2026-01-09 21:49:22.257053 ; Package        ; Debug       ; Compressed 'runtimes/win-x64/native/WebView2Loader.dll' [28.0 ms]
2026-01-09 21:49:22.385486 ; Package        ; Debug       ; Compressed 'Newtonsoft.Json.dll' [128 ms]
2026-01-09 21:49:22.463169 ; Package        ; Debug       ; Compressed 'Microsoft.Web.WebView2.Core.dll' [77.4 ms]
2026-01-09 21:49:22.476171 ; Package        ; Debug       ; Compressed 'Microsoft.Web.WebView2.Wpf.dll' [12.6 ms]
2026-01-09 21:49:22.481171 ; Package        ; Debug       ; Compressed 'Microsoft.Web.WebView2.WinForms.dll' [5.49 ms]
2026-01-09 21:49:22.482171 ; Package        ; Debug       ; Compressed 'backend/.dockerignore' [625 us]
2026-01-09 21:49:22.483166 ; Package        ; Debug       ; Compressed 'backend/.DS_Store' [916 us]
2026-01-09 21:49:22.484171 ; Package        ; Debug       ; Compressed 'backend/.env' [670 us]
2026-01-09 21:49:22.485166 ; Package        ; Debug       ; Compressed 'backend/alembic.ini' [930 us]
2026-01-09 21:49:22.485166 ; Package        ; Debug       ; Compressed 'backend/pytest.ini' [553 us]
2026-01-09 21:49:22.486175 ; Package        ; Debug       ; Compressed 'backend/README.md' [611 us]
2026-01-09 21:49:22.486175 ; Package        ; Debug       ; Compressed 'backend/requirements-dev.txt' [522 us]
2026-01-09 21:49:22.487462 ; Package        ; Debug       ; Compressed 'backend/requirements.txt' [632 us]
2026-01-09 21:49:22.493991 ; Package        ; Debug       ; Compressed 'backend/.vs/slnx.sqlite' [6.48 ms]
2026-01-09 21:49:22.493991 ; Package        ; Debug       ; Compressed 'backend/.vs/VSWorkspaceState.json' [733 us]
2026-01-09 21:49:22.504994 ; Package        ; Debug       ; Compressed 'backend/.vs/backend/CopilotIndices/17.13.444.19527/CodeChunks.db' [10.0 ms]
2026-01-09 21:49:22.512993 ; Package        ; Debug       ; Compressed 'backend/.vs/backend/CopilotIndices/17.13.444.19527/SemanticSymbols.db' [8.73 ms]
2026-01-09 21:49:22.574693 ; Package        ; Debug       ; Compressed 'backend/.vs/backend/FileContentIndex/bb47975f-782b-4503-9c61-ca65a409b2fe.vsidx' [61.5 ms]
2026-01-09 21:49:22.576699 ; Package        ; Debug       ; Compressed 'backend/.vs/backend/v17/.wsuo' [1.82 ms]
2026-01-09 21:49:22.577696 ; Package        ; Debug       ; Compressed 'backend/.vs/backend/v17/DocumentLayout.json' [660 us]
2026-01-09 21:49:22.578698 ; Package        ; Debug       ; Compressed 'backend/alembic/env.py' [867 us]
2026-01-09 21:49:22.578698 ; Package        ; Debug       ; Compressed 'backend/alembic/script.py.mako' [690 us]
2026-01-09 21:49:22.579700 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/7d5d77902d56_add_content_and_role_to_chat_logs.py' [674 us]
2026-01-09 21:49:22.580703 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/cd356a7d1e51_add_optimization_fields.py' [671 us]
2026-01-09 21:49:22.580703 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/__pycache__/add_content_and_role_to_chat_logs.cpython-311.pyc' [740 us]
2026-01-09 21:49:22.581699 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/__pycache__/add_content_and_role_to_chat_logs.cpython-313.pyc' [685 us]
2026-01-09 21:49:22.582696 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/__pycache__/add_optimization_fields.cpython-311.pyc' [925 us]
2026-01-09 21:49:22.583701 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/__pycache__/add_optimization_fields.cpython-313.pyc' [882 us]
2026-01-09 21:49:22.585699 ; Package        ; Debug       ; Compressed 'backend/alembic/versions/__pycache__/create_new_optimized_test_sequence.cpython-313.pyc' [1.50 ms]
2026-01-09 21:49:22.585699 ; Package        ; Debug       ; Compressed 'backend/alembic/__pycache__/env.cpython-311.pyc' [913 us]
2026-01-09 21:49:22.586699 ; Package        ; Debug       ; Compressed 'backend/app/api.py' [584 us]
2026-01-09 21:49:22.587704 ; Package        ; Debug       ; Compressed 'backend/app/database.py' [551 us]
2026-01-09 21:49:22.587704 ; Package        ; Debug       ; Compressed 'backend/app/exceptions.py' [732 us]
2026-01-09 21:49:22.588699 ; Package        ; Debug       ; Compressed 'backend/app/logging1.py' [593 us]
2026-01-09 21:49:22.589698 ; Package        ; Debug       ; Compressed 'backend/app/main.py' [588 us]
2026-01-09 21:49:22.589698 ; Package        ; Debug       ; Compressed 'backend/app/my_logging.py' [563 us]
2026-01-09 21:49:22.590696 ; Package        ; Debug       ; Compressed 'backend/app/rate_limiter.py' [501 us]
2026-01-09 21:49:22.590696 ; Package        ; Debug       ; Compressed 'backend/app/test.py' [479 us]
2026-01-09 21:49:22.591695 ; Package        ; Debug       ; Compressed 'backend/app/test_scan.py' [576 us]
2026-01-09 21:49:22.591695 ; Package        ; Debug       ; Compressed 'backend/app/__init__.py' [336 us]
2026-01-09 21:49:22.592696 ; Package        ; Debug       ; Compressed 'backend/app/auth/.DS_Store' [901 us]
2026-01-09 21:49:22.593699 ; Package        ; Debug       ; Compressed 'backend/app/auth/controller.py' [840 us]
2026-01-09 21:49:22.594697 ; Package        ; Debug       ; Compressed 'backend/app/auth/models.py' [565 us]
2026-01-09 21:49:22.595697 ; Package        ; Debug       ; Compressed 'backend/app/auth/service.py' [991 us]
2026-01-09 21:49:22.595697 ; Package        ; Debug       ; Compressed 'backend/app/auth/__init__.py' [453 us]
2026-01-09 21:49:22.596696 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/controller.cpython-311.pyc' [781 us]
2026-01-09 21:49:22.597698 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/controller.cpython-313.pyc' [891 us]
2026-01-09 21:49:22.597698 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/models.cpython-311.pyc' [742 us]
2026-01-09 21:49:22.598699 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/models.cpython-313.pyc' [752 us]
2026-01-09 21:49:22.600699 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/service.cpython-311.pyc' [1.55 ms]
2026-01-09 21:49:22.601701 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/service.cpython-313.pyc' [1.38 ms]
2026-01-09 21:49:22.602696 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/__init__.cpython-311.pyc' [535 us]
2026-01-09 21:49:22.602696 ; Package        ; Debug       ; Compressed 'backend/app/auth/__pycache__/__init__.cpython-313.pyc' [509 us]
2026-01-09 21:49:22.603701 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/controller.py' [609 us]
2026-01-09 21:49:22.604701 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/models.py' [972 us]
2026-01-09 21:49:22.605695 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/monitoring_controller.py' [663 us]
2026-01-09 21:49:22.607701 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/monitoring_service.py' [1.87 ms]
2026-01-09 21:49:22.611697 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/service.py' [4.56 ms]
2026-01-09 21:49:22.613695 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/tempo.py' [2.30 ms]
2026-01-09 21:49:22.614701 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__init__.py' [415 us]
2026-01-09 21:49:22.615695 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/controller.cpython-311.pyc' [892 us]
2026-01-09 21:49:22.616701 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/controller.cpython-313.pyc' [865 us]
2026-01-09 21:49:22.617701 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/models.cpython-311.pyc' [841 us]
2026-01-09 21:49:22.618695 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/models.cpython-313.pyc' [1.38 ms]
2026-01-09 21:49:22.620700 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/monitoring_service.cpython-313.pyc' [1.56 ms]
2026-01-09 21:49:22.622696 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/service.cpython-311.pyc' [2.03 ms]
2026-01-09 21:49:22.627699 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/service.cpython-313.pyc' [5.19 ms]
2026-01-09 21:49:22.628698 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/__init__.cpython-311.pyc' [835 us]
2026-01-09 21:49:22.629698 ; Package        ; Debug       ; Compressed 'backend/app/chat_logs/__pycache__/__init__.cpython-313.pyc' [868 us]
2026-01-09 21:49:22.629698 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/controller.py' [822 us]
2026-01-09 21:49:22.630698 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/models.py' [555 us]
2026-01-09 21:49:22.631698 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/service.py' [693 us]
2026-01-09 21:49:22.631698 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__init__.py' [328 us]
2026-01-09 21:49:22.632701 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/controller.cpython-311.pyc' [774 us]
2026-01-09 21:49:22.633701 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/controller.cpython-313.pyc' [849 us]
2026-01-09 21:49:22.633701 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/models.cpython-311.pyc' [748 us]
2026-01-09 21:49:22.634700 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/models.cpython-313.pyc' [656 us]
2026-01-09 21:49:22.635696 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/service.cpython-311.pyc' [1.19 ms]
2026-01-09 21:49:22.637696 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/service.cpython-313.pyc' [1.14 ms]
2026-01-09 21:49:22.637696 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/__init__.cpython-311.pyc' [497 us]
2026-01-09 21:49:22.638695 ; Package        ; Debug       ; Compressed 'backend/app/chat_session/__pycache__/__init__.cpython-313.pyc' [536 us]
2026-01-09 21:49:22.638695 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/controller.py' [642 us]
2026-01-09 21:49:22.639702 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/models.py' [573 us]
2026-01-09 21:49:22.640695 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/service.py' [927 us]
2026-01-09 21:49:22.640695 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__init__.py' [337 us]
2026-01-09 21:49:22.641695 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/controller.cpython-311.pyc' [869 us]
2026-01-09 21:49:22.642704 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/controller.cpython-313.pyc' [802 us]
2026-01-09 21:49:22.643697 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/models.cpython-311.pyc' [767 us]
2026-01-09 21:49:22.644698 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/models.cpython-313.pyc' [1.12 ms]
2026-01-09 21:49:22.646700 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/service.cpython-311.pyc' [1.89 ms]
2026-01-09 21:49:22.647705 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/service.cpython-313.pyc' [1.38 ms]
2026-01-09 21:49:22.648695 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/__init__.cpython-311.pyc' [595 us]
2026-01-09 21:49:22.648695 ; Package        ; Debug       ; Compressed 'backend/app/dashboard/__pycache__/__init__.cpython-313.pyc' [626 us]
2026-01-09 21:49:22.650694 ; Package        ; Debug       ; Compressed 'backend/app/entities/entities.py' [1.33 ms]
2026-01-09 21:49:22.651695 ; Package        ; Debug       ; Compressed 'backend/app/entities/__pycache__/entities.cpython-311.pyc' [1.57 ms]
2026-01-09 21:49:22.653696 ; Package        ; Debug       ; Compressed 'backend/app/entities/__pycache__/entities.cpython-313.pyc' [1.80 ms]
2026-01-09 21:49:22.654701 ; Package        ; Debug       ; Compressed 'backend/app/instrument/controller.py' [722 us]
2026-01-09 21:49:22.656704 ; Package        ; Debug       ; Compressed 'backend/app/instrument/service.py' [1.90 ms]
2026-01-09 21:49:22.657700 ; Package        ; Debug       ; Compressed 'backend/app/instrument/__pycache__/controller.cpython-311.pyc' [1.10 ms]
2026-01-09 21:49:22.658695 ; Package        ; Debug       ; Compressed 'backend/app/instrument/__pycache__/controller.cpython-313.pyc' [1.07 ms]
2026-01-09 21:49:22.661698 ; Package        ; Debug       ; Compressed 'backend/app/instrument/__pycache__/service.cpython-311.pyc' [2.47 ms]
2026-01-09 21:49:22.663700 ; Package        ; Debug       ; Compressed 'backend/app/instrument/__pycache__/service.cpython-313.pyc' [2.53 ms]
2026-01-09 21:49:22.664695 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/controller.py' [802 us]
2026-01-09 21:49:22.665701 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/models.py' [598 us]
2026-01-09 21:49:22.665701 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/service.py' [827 us]
2026-01-09 21:49:22.666700 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__init__.py' [366 us]
2026-01-09 21:49:22.667694 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/controller.cpython-311.pyc' [918 us]
2026-01-09 21:49:22.668706 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/controller.cpython-313.pyc' [919 us]
2026-01-09 21:49:22.668706 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/models.cpython-311.pyc' [714 us]
2026-01-09 21:49:22.669700 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/models.cpython-313.pyc' [732 us]
2026-01-09 21:49:22.671701 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/service.cpython-311.pyc' [1.39 ms]
2026-01-09 21:49:22.672705 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/service.cpython-313.pyc' [1.19 ms]
2026-01-09 21:49:22.672705 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/__init__.cpython-311.pyc' [572 us]
2026-01-09 21:49:22.673695 ; Package        ; Debug       ; Compressed 'backend/app/optimized_test_sequence/__pycache__/__init__.cpython-313.pyc' [578 us]
2026-01-09 21:49:22.674700 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/controller.py' [752 us]
2026-01-09 21:49:22.674700 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/models.py' [546 us]
2026-01-09 21:49:22.675700 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/service.py' [812 us]
2026-01-09 21:49:22.679353 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/suggest_intent.py' [2.96 ms]
2026-01-09 21:49:22.679353 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/supabase.py' [788 us]
2026-01-09 21:49:22.680417 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/models/gemini_intent.py' [785 us]
2026-01-09 21:49:22.681367 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/models/__pycache__/gemini_intent.cpython-311.pyc' [812 us]
2026-01-09 21:49:22.682368 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/models/__pycache__/gemini_intent.cpython-313.pyc' [816 us]
2026-01-09 21:49:22.682368 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/models/__pycache__/llama_intent.cpython-313.pyc' [680 us]
2026-01-09 21:49:22.683500 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/models/__pycache__/query_intent.cpython-313.pyc' [707 us]
2026-01-09 21:49:22.686470 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/__pycache__/suggest_intent.cpython-311.pyc' [2.63 ms]
2026-01-09 21:49:22.689440 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/__pycache__/suggest_intent.cpython-313.pyc' [2.74 ms]
2026-01-09 21:49:22.690440 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/__pycache__/supabase.cpython-311.pyc' [990 us]
2026-01-09 21:49:22.690440 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/utils/__pycache__/supabase.cpython-313.pyc' [914 us]
2026-01-09 21:49:22.692441 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/__pycache__/controller.cpython-311.pyc' [1.03 ms]
2026-01-09 21:49:22.693369 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/__pycache__/controller.cpython-313.pyc' [1.54 ms]
2026-01-09 21:49:22.694392 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/__pycache__/models.cpython-311.pyc' [665 us]
2026-01-09 21:49:22.695394 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/__pycache__/models.cpython-313.pyc' [1.58 ms]
2026-01-09 21:49:22.696391 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/__pycache__/service.cpython-311.pyc' [924 us]
2026-01-09 21:49:22.697395 ; Package        ; Debug       ; Compressed 'backend/app/pdf_import/__pycache__/service.cpython-313.pyc' [846 us]
2026-01-09 21:49:22.698389 ; Package        ; Debug       ; Compressed 'backend/app/profile/controller.py' [541 us]
2026-01-09 21:49:22.698389 ; Package        ; Debug       ; Compressed 'backend/app/profile/models.py' [580 us]
2026-01-09 21:49:22.699395 ; Package        ; Debug       ; Compressed 'backend/app/profile/service.py' [657 us]
2026-01-09 21:49:22.700402 ; Package        ; Debug       ; Compressed 'backend/app/profile/__pycache__/controller.cpython-311.pyc' [700 us]
2026-01-09 21:49:22.701395 ; Package        ; Debug       ; Compressed 'backend/app/profile/__pycache__/controller.cpython-313.pyc' [653 us]
2026-01-09 21:49:22.701395 ; Package        ; Debug       ; Compressed 'backend/app/profile/__pycache__/models.cpython-311.pyc' [665 us]
2026-01-09 21:49:22.702390 ; Package        ; Debug       ; Compressed 'backend/app/profile/__pycache__/models.cpython-313.pyc' [682 us]
2026-01-09 21:49:22.703389 ; Package        ; Debug       ; Compressed 'backend/app/profile/__pycache__/service.cpython-311.pyc' [850 us]
2026-01-09 21:49:22.704395 ; Package        ; Debug       ; Compressed 'backend/app/profile/__pycache__/service.cpython-313.pyc' [834 us]
2026-01-09 21:49:22.704395 ; Package        ; Debug       ; Compressed 'backend/app/users/controller.py' [613 us]
2026-01-09 21:49:22.705394 ; Package        ; Debug       ; Compressed 'backend/app/users/models.py' [570 us]
2026-01-09 21:49:22.706398 ; Package        ; Debug       ; Compressed 'backend/app/users/service.py' [865 us]
2026-01-09 21:49:22.706398 ; Package        ; Debug       ; Compressed 'backend/app/users/__init__.py' [355 us]
2026-01-09 21:49:22.707388 ; Package        ; Debug       ; Compressed 'backend/app/users/__pycache__/controller.cpython-311.pyc' [871 us]
2026-01-09 21:49:22.708389 ; Package        ; Debug       ; Compressed 'backend/app/users/__pycache__/controller.cpython-313.pyc' [860 us]
2026-01-09 21:49:22.709391 ; Package        ; Debug       ; Compressed 'backend/app/users/__pycache__/models.cpython-311.pyc' [844 us]
2026-01-09 21:49:22.710391 ; Package        ; Debug       ; Compressed 'backend/app/users/__pycache__/models.cpython-313.pyc' [766 us]
